f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,label
-1.4869030050650578,4.6337355259622335,3.703537485232509,3.6184209343009495,-0.2972417447485976,-1.5982173420191943,1.1680633268193354,-2.0287688260800323,-0.45135450835648605,3.892126125717743,3.8433839736262123,-2.169882871084223,2.3382218929058896,-0.6694848443919238,-2.604462362336704,-2.724481511015606,-3.025522236917201,1.785429745113412,-2.696441329281571,-1.3851586600538428,1.9665253507131044,-3.457886488016751,1.9153369750035554,-4.453903171379085,1.00063481812481,2
0.6785544442439073,-1.4644362480840432,-2.142163841468666,-5.507352168792848,4.713341642190975,-2.5520129881822555,-2.2913844720979046,0.8188372628249397,1.312807717856522,-0.42931540570600324,-3.6506405671065525,3.7975511773815667,-6.194942428368763,1.4804368968653312,-2.14357107426433,0.5642402660039217,-2.8633261565762034,0.3902939883777946,-4.91107869546219,0.22813534529939253,-0.9098410169570852,-1.409369711419118,-2.506179301432658,-4.9172661093436165,1.557815948184992,3
-7.767471216659769,-0.3335490395612384,-12.85919000733377,6.135013611180011,0.8701043336016139,0.7862044760573798,-3.084110810209596,3.268198891408353,3.875656188408281,5.015488038112999,0.6381321030423641,-2.6009074974949904,-1.0530036458183099,2.5995585421788823,4.870996897294246,3.73827446481831,2.7070856060480053,1.6241970284078653,-0.2240188375704834,-1.4604623301070934,-1.9192343139810109,-2.3061975069412135,1.271435431327351,-0.27082488535224314,2.6493170338022978,4
-20.55069477830494,9.427007399455743,-0.11500197965067215,7.781056725024828,-9.615916485404746,-14.620484217239108,9.957250938862181,-8.775629750330427,13.0619139639333,6.85972889850875,2.090864053062876,-8.523699494231035,2.9560710958782757,-0.5314688808291391,-4.83536692104351,14.976266608783261,19.88996789907692,-4.219445230955669,-7.195424126869795,1.8931727007677839,-2.715932616670578,8.578645427411287,-7.442232612387331,-8.29208363489975,4.603073094734877,4
-0.6277459676140895,-9.655393878440869,3.6425521046277662,-5.176019968603808,2.0874503876573596,-6.602407456489711,7.989394612125106,-2.2639322241177893,-10.336022292348213,0.964308609655013,5.93506606286768,-3.7962551806211358,-7.7278460076751845,4.85170063316527,1.3768875998233328,0.884057135477771,0.11116505203548188,-3.0209178903745686,3.72035750725693,-0.7854610964507631,6.740088244695179,1.5345450419646038,-0.14791974030619623,6.570065534359726,-7.366222871747463,3
6.062105024405785,2.3551322910962798,0.945766613179374,-0.29450077940839914,2.9827764147982188,3.188524100865085,2.299719454823743,3.446680728534087,1.4154297375093543,0.5362702859712191,1.7058218646473815,0.17184149319398828,-1.5929481160592533,3.0379459871813976,0.5064804515896221,-1.1811278924555224,-0.20284251647637866,-1.8679214327111096,-0.9274275368286701,0.6121297213427948,3.080583455191733,3.0029491933880026,-0.2606579890907484,-0.5443680531256477,0.7830968202206837,4
-25.260787357688464,-0.864953677269148,-4.753395846550682,0.468506045318373,-7.019155758602166,6.195599659904467,-5.755075150798279,0.3832891183231227,-1.1024127429774104,-6.473179924102795,0.9809178103675088,-0.2724860985966528,-1.4716674139267187,0.4168402112117563,1.2546301872740682,-1.4395909226342294,0.707640690128223,0.5740514002988314,-0.09359602162402361,0.9838278080566416,-0.5221491836819898,3.5079960488615236,-1.7490878800748297,-0.737214855119117,1.618901305773593,0
2.3423506982693563,2.8567628986452314,-5.118681932959252,2.614529855016754,0.4782807016683076,-5.0635298800131405,-2.1410722592912905,3.6183976722897895,-3.4960596201324807,2.271317281550201,-0.9034866362120577,-0.9132250718238827,-0.2795829933920633,-1.4243799114750568,1.017629312186189,2.5784860420010456,1.6206955461245633,1.9056577250282065,2.223689896477454,-2.714503382722927,-1.8534546600622888,-2.5264396420425963,1.5138540481269502,1.9212343864710664,0.4862784685878878,4
8.000336521287048,1.7936292376727068,0.41624796555347954,1.0222024147317126,-3.4024733972017938,2.299967200048959,-1.3176348210059985,0.5927948711346536,-1.182738224902944,-0.562296751602875,1.8529648777188685,-3.1305225701732424,-0.0016248296645945052,3.399606599732396,0.060549017170705585,0.12034002920412692,1.325160110568822,1.0360403081034786,0.10225505115099484,0.05935016296557033,-1.955236628086276,-1.5823314725090696,1.926481100077155,-0.3670097879924476,0.462880395969656,7
-7.56791507423494,11.90945662399484,-4.535234343508442,5.393117269858176,-1.12076595941516,-7.993551041809584,10.200183732198282,6.78305476215951,4.365964142619116,-2.8906330089115415,-10.581379078093084,-10.560186723903396,-3.153121362605674,2.195266146858438,7.34079642896312,-1.522308020259595,-8.107467307483317,-1.7280248983683357,-8.068129874047598,-2.4649324003954916,-9.467802202384943,5.688246806941788,3.867679149904844,-0.5858962889027113,-7.3006181082091,9
6.530064008891431,2.6288972902183194,0.49622940028582435,1.9520500278609005,-1.9515915985650076,0.7737575497885917,-0.0029209874989948727,1.8982148147567424,-2.8949482930811055,1.73759362242131,1.3091170181308662,-2.1780075661664258,1.0841788074593761,0.5124216178116661,-0.7610412790581123,0.711030381784932,0.33449015789647957,0.7976612999016823,-0.9578577323618205,-2.223977563820693,-0.6274789688147268,-0.37748565185525695,1.1852061413773405,-1.5708063837166988,-0.6462349701048241,7
-0.9050676995095086,0.4664964403070548,-5.529759688668796,-3.5379851577303016,4.203892520731607,-3.315091873013159,-4.794139777586163,6.402504816333962,0.8697758976484586,-3.5089861454677975,2.2051815773166155,-0.169244237011784,1.0276150715281451,2.5235256298256488,2.827744789510447,1.052603601778094,4.952956048234119,0.32532016300500455,1.8958746574565148,2.416745117806388,-2.35452700629618,-0.4716307523812625,-0.8698409861828533,4.960244860765038,1.5770044073083527,8
1.1672451918004259,-6.0536883183473025,0.6022210123279024,6.085172710261826,1.7817485825126655,1.9258693316454205,3.985853681034303,-4.428088095926087,3.0754560228817813,-1.1495009895170902,-0.192083532028654,-2.37582354746086,1.631541716361002,-2.625969672226627,-4.618625747761073,-2.172135937219469,-0.9717050026974764,4.4223257281882535,0.2648412218979972,-0.8332926221132152,1.2759847669967366,-0.10790973857950692,-0.6711489505182825,0.9649274940642045,0.3560957148869246,6
-4.011298374171602,0.942872929454827,2.727672563863159,-10.041388147968712,1.7015436123669576,1.9429390637571764,1.1471376576772596,2.783905293439296,1.1756270868769583,1.4996013574414158,1.6133838754906613,-0.5810606813405444,4.832541752987784,3.8682937803299993,1.817052737659384,-1.4591087717653592,-0.5495965641043475,4.442005778650964,6.156364454870576,2.7787327798905097,0.7654947150184452,1.4511730893328172,1.0878218337100645,-2.334203548262897,-1.8015218846614642,5
2.7656886822266094,4.3385952183931185,2.62804307230443,4.206510822744033,-2.750896864179129,-1.9504465054912092,-0.9982630480305933,-4.365582961148824,-0.010720672234208767,2.3521382257133543,1.1196597121920455,-0.3857515540554332,0.2362524093805931,3.2324433752573882,-5.279420001040918,0.13325933210294755,1.6393007774303863,1.4639094004877147,2.349372303972242,-0.5348973078434918,-0.31222912312542717,2.5977641301689056,-0.5021731700348773,-4.6498321700284775,-1.6339400041571381,2
-5.037138894813519,-7.109121427605413,5.767790669231183,-10.725702576816868,2.712135167100646,-2.056821521910382,3.858266296054024,-3.2618858428889626,-8.109522863581839,0.16389466144820397,1.1712348006217552,1.6566877067281531,-2.8541386468910397,0.9144968833060123,2.0206528384947977,-0.13937732334271397,-3.0848671484882515,-0.0824955332979715,0.06535987221529835,-2.1470305271648176,-0.16452631486389446,2.577503163644643,0.9397781447080443,0.2540794858761661,1.543091217185719,3
1.4083344655642451,-0.8564583269855097,5.610779559831207,-6.050356158372507,2.1404639281590274,3.537642101846932,0.35488917526196095,-2.1999155080479587,-0.8977307922787662,3.176402570531567,2.717861032992665,2.8679362146706024,-3.980732174084003,-4.725558353222734,4.412535679358283,-2.5472667639547315,-3.627408337899033,0.27209641849484534,-0.8003243587149527,-2.1469710927510537,-0.0010451303975292465,1.4358882589020954,-0.0797576213370594,-1.26204262867402,3.3916195919168013,3
4.065352093211237,-3.347396670528425,1.9205163827285292,5.335543207393649,3.7449130148773917,3.7680464594514005,2.227724061103249,-1.5618354746938077,1.2431440055950302,-0.817500658873542,-0.5697498667104798,-1.4641238688468738,2.9958747391078675,2.9350580467635776,0.1243827962387539,0.5099183013667038,-0.03799114899777792,1.6813060442949261,-2.045506964252659,-0.14181551113813645,2.2717174509059403,3.6197552349338107,-2.5281119016302935,0.7893281912776831,-0.7687776610904081,6
-0.6524150441757786,-4.550236296045607,1.5358520392989314,-7.618703256083834,1.581525053748689,1.62637990928196,2.50621125588883,-1.4442453886628168,-3.4518617813772616,2.292097600502911,-1.6786965768029307,1.2740193035110068,-0.8482774047890381,-0.9637482336126316,-0.20050617558480505,1.496202499137539,-3.5013362301230853,-0.0687128612933827,-3.504238042367228,-2.3497586247236466,-0.017977941865687977,0.5210580727278655,1.1928603309966253,-2.5973396651717175,0.6938468635009235,3
3.012659113716729,4.017508351174902,-7.156557655142024,-1.9073143616719035,9.501313833350833,1.027601095389498,-2.706438487426836,-1.797009129013953,2.5750524825604093,-2.2291054657333484,6.159160625601877,-0.5089354903310174,-4.232651589669208,0.10558420887807571,0.7213788764285249,-0.8068660725550043,1.3152643880629098,-2.102693259746183,-0.4569005017640083,0.06694161282111259,-1.6890870790783552,-2.6921354015679726,-1.540035309782865,0.5083510213170026,1.8711302032580999,9
4.79767887653565,-0.06417868376488499,-0.32156205307917224,-1.2877906852943595,-0.33857764546143454,6.963691810715725,-0.6732328235006236,-1.2527834430001719,1.0948381426226126,0.9296194650128318,-0.22523305655933515,-1.467466791473464,2.789649397251689,0.9275231316931969,0.3897671619841748,-1.0987764964741638,0.3546570772252917,-0.8944223420400434,-1.850355921514068,1.8309036177518827,1.4474272554968408,-0.05307206583451609,-0.28885384712109885,0.2230133166045671,-0.7128815640704983,5
0.7775719995565965,-3.8333128631437896,2.6537533866452954,4.484151111468012,6.912325892612898,4.311499370427253,2.3878268940362006,-3.995034008690574,1.2311203059571056,-1.3588020735980428,-3.131478823045154,-0.23832659898000658,1.0298044595867575,0.8517228709363892,-0.23113562443849534,1.337366930944154,-1.171591178111392,0.23477117067517783,-2.2895531994782683,-1.9362664047545985,1.9193254195550011,2.518742009399015,-2.7495253631158114,0.9548974036972636,-2.1086029529537584,6
5.014272238002764,-2.467298571156646,-3.5153638370633735,4.693974668566704,1.6265698782123414,-3.3235669620335444,-0.6911391913426352,3.1362031225806435,0.8657178888099207,3.0767876507721734,-2.1364184123752423,-1.6377179435766962,0.8126999681699436,-1.6731183528584244,-0.49912852456761647,3.354832378628477,0.48033333432660585,-2.157622466826333,0.04159728909173701,-0.6022633421265872,2.2027050479381844,0.662326858115138,1.4854981501871722,1.1991301776551846,0.9154464163678426,4
5.688512283064485,-2.4230632660921843,0.6746760735495106,5.657363991987736,1.2650235902964966,1.1397721885608667,1.8272845212399818,-3.28549989068827,1.1909611674240304,0.11691236853835517,-0.765385318860008,-2.8723888976731176,1.0114813327836778,2.798013296393219,-0.6275578524750838,-0.392912521008643,0.10142047037221331,3.6153557306469017,-1.0234693064755929,-0.4908743852780161,3.1508769111786306,1.3646949045665588,-0.32576562974421824,1.2264491875355035,0.3697086637703476,6
-1.5588205529064263,5.542037288178915,-2.112172372199598,1.5050131286607005,6.59645022047763,-1.4152520392075985,3.266158773359087,7.178628401787677,-1.181773565596164,1.293388212621646,1.9399920353855986,0.5405712801502348,-2.280905112516701,-4.555409382647185,-1.8260159745900093,-2.3818515774516795,-0.011793152146344235,1.5397905700823173,0.6516131312830782,-1.8789632777721863,0.5379613272486798,0.7287286374443191,-0.19087409809197792,-0.015805913098450298,2.1782420294530818,4
2.2919143480552955,-0.27829410214129546,-2.0338560785038595,4.975454928114701,4.301780896742783,1.9597104985427234,0.1305162722649392,-1.6529446146072857,-1.6288163929134345,2.063982340669282,-0.12171367777362038,-1.602450822361194,2.4263677100889725,0.13697880313075858,-0.9969976702697941,-0.20679187348039046,0.0826909800091187,-0.8431840782239906,-2.562498896375277,-0.7657535910663746,1.8805704709027165,0.8038650596080739,-0.062182728834992256,-0.03805243037172776,-0.3195610163182789,4
-0.7219246651580105,-0.9907081389950421,-8.305314262625023,1.73868382207942,-5.861164816071029,-5.498903552424158,0.5482171691551805,-0.026568295285308543,1.1407980323154545,0.6322290506745284,-4.062609557051448,2.6297956272708127,-2.9677462600885773,-1.529307609232356,6.566491457623326,0.06573506194686352,0.7958210720387486,1.7586339038440815,0.3471966965135915,1.48054920693826,1.6590595452791548,1.0275324024434835,-4.990872977679191,0.6889632660507543,2.731006937196383,7
-2.4210639892527155,11.063745996997659,-7.381883705273008,1.5407073854273066,2.6660532363146072,0.42512132069161035,7.71098619103868,5.667015709467391,-0.35361159796765085,-2.328421028022283,0.21623138433210223,3.2256865727451167,-1.9894295090802212,-1.1762790742860774,-2.35923019139897,-5.758337392426996,-0.6729460888382797,2.4733757457434935,-0.9300241883612459,5.547357427191998,1.869132499288714,3.1151661018893884,1.9183523532375752,1.653792038256494,1.9795050007810273,9
-3.0053647931742806,-7.239100377739756,4.684491097956974,-7.763005769112372,2.2978980709011,-3.2558746683108652,2.7399585382650495,-4.489861803539947,-8.280492309345611,-0.5840998545747238,2.7214645726524225,0.7020084106289908,-2.923556369475959,0.6687077677621586,1.4078758053245237,-2.1706023914846035,-3.420324180576999,-0.279491870841411,-1.3227279371035294,-1.4084595849355113,-0.18581924517770504,4.132563378983001,1.9034267168535959,-0.8277269877092313,2.5605040784846063,3
4.526032515076065,4.803697781611688,-0.7239964983094981,1.7190244062740565,-0.3405394015592514,2.6578226780138783,3.535218146615524,4.361365195218002,-0.355657776273075,2.3774270636056682,1.7578924036191461,0.4321574623781731,-1.0815103825420085,-0.10319224493242869,-1.5187890368529224,-1.6912505444364285,-0.24803275242728523,1.7640220464207954,-0.1478652469349903,-0.27074936217755596,0.6748877938413935,0.4278581679227078,-0.3858298234295901,0.6952658649130093,1.8029301566087415,4
2.5449686850297004,-8.303204954418225,1.7359879171681087,-1.5167267351214917,-2.9221651937123214,-10.028894511111753,5.869767747981099,5.9330118848168905,-1.1158239052034042,1.0611393501751816,2.3402719133853016,5.046344138726869,1.2361367058741382,-0.9172657996248237,-0.9571403491065947,6.431525049833982,-1.2362602881434581,-1.7988213330134064,1.9821353645652189,-0.05232357165922773,-3.056919613423265,-0.7777882202503619,-1.2167734309847995,0.901254014385585,-0.9809753791992102,1
-5.771579748879567,4.930140616308693,-6.585500490468439,2.513194891646412,0.2526590299692256,3.467317634952634,9.076537761845294,5.366969322900195,0.41354654721826456,3.157405506668108,-5.835489276150769,-2.8633102135471176,-7.296535458532832,1.0458863486557548,6.343190872928877,-0.43613261468530834,5.099415253734171,-1.9734343952350344,-0.7976966004762929,4.8951507822065485,7.105425741209156,-3.0556491240981787,-2.850375381693347,-6.050261912991798,-2.6604044971956307,4
5.9062702297919945,-2.7212620396348832,4.407230133479777,1.9013334871883492,-6.011099404128395,2.913783699810193,0.5082559835585579,-0.7459124741669587,1.5355319006278219,-2.5254084942528654,-3.5543105444603342,-0.38775890046881434,-2.026445962075179,0.5000648084857702,0.05645107565794117,-0.019659681028107324,1.8978729313539873,1.229738759928458,0.19141659169708247,0.4823886039544448,-1.8224820391362977,-2.9336609314068944,1.519980939100894,1.630143694188235,1.5579497753082894,1
-1.422134370026521,1.1858883024341222,-7.62232607940542,1.280163974783572,3.079797627084364,0.8164686661200441,-0.5223189178596163,4.185018435411725,-0.47986054472787215,7.487277312062523,1.0559427715194367,-2.181829663556769,1.6170071773478076,1.4589453276476194,4.26898477168558,2.3037493069018655,1.231278193931288,3.58991560677409,1.9595074079552763,-1.0253523020777566,-1.2074246387878762,-2.2064820965842658,0.537839988824467,0.22891490370848072,3.447438071080751,4
-0.5498490928571413,1.5564583995500108,5.2018574356806475,-3.4879101906047936,-0.8946060124148056,-0.6273612984198406,2.500975962360499,0.16700641657704426,-6.138291176255724,6.68964866403076,-0.9906435546637692,-1.1841471713757215,0.9449965787296325,-2.310570230748933,2.053634413777281,-1.6115716465339796,3.3181226062076803,2.2886728583774474,-0.12288833750197264,-0.6868288779363397,3.9820090507246437,0.5276258295760325,1.1043791904134272,-0.7352092688493739,1.4144966800774967,3
4.3323637060856095,0.7055769897234194,-5.756010383612351,-4.134672702216923,4.0412176996345135,-2.804018074245332,-7.872844607013488,-1.1303181892608107,-0.9773098891834542,-1.9633192967180717,-0.13958790979547597,-3.35524861327694,-3.5104303590369863,-0.26592606972217986,1.6141163485433003,0.999843452283295,-1.4049297888808776,-1.0082456553063353,1.7222916999997657,0.419551280458033,1.5178667840537523,1.879678581326362,1.5044956070849926,0.7807849788388169,-0.0298438943497264,9
-11.101937397317272,-5.784163954288073,3.300378953388531,9.056927547851002,0.3873251987926314,-3.6252782370683794,1.700572830259167,-0.7563341019243299,-5.344471533372646,2.628933219833071,1.5367930616874719,1.3682440041786685,-0.5961210908930435,-2.9117832755909685,5.86440605624992,-4.340129127909121,5.9360128570452435,1.2622924167968321,-0.6753193736039941,-0.9349349079671029,-0.2343239712887714,-2.654964002742431,2.8429945001862826,-2.9551314497236283,4.249002106765624,2
3.659796079494819,1.9782878604431862,-9.41982769709773,-1.7660724883682184,3.2542012704900163,2.4214684591873,-3.7864542375569803,0.12382397017366999,2.776804819568765,-1.4168802303294405,8.341777898770632,-0.7022886374219136,1.0713053208650134,1.4674054328722634,1.249488844816623,-1.1044274038707624,3.5381208562759285,-3.865909941834032,-1.7300882337986756,-0.36572693941067896,-1.9332174856586002,-3.0733088191981146,-3.2400894812968906,2.04229261584825,-0.05277175912295407,9
6.496150291427345,-2.155654459943946,3.8289994390387965,0.8311804688603912,-6.106385883655711,0.8478527882974257,3.5333469981048746,3.448992998719951,-1.3360740467411207,-0.6393203892872341,-1.456960086437154,2.7121738320432827,0.6815288087982584,-2.94157702417627,-1.7089613245658952,0.8960246445527469,-0.020413973086283333,-0.9410857321958367,-1.1873967225305455,-1.0525368087784908,-1.7495845973709108,-0.7705212583529839,-1.1755587839474748,-1.4045459916950147,-1.6211202846454331,1
-1.509011159946281,0.45224857019391523,3.0730441945220845,8.247435010542306,5.796243034985288,5.914834927777824,-1.0316051280187828,-0.6267958052253433,-2.4409319856728304,1.904255481334496,-5.517414764125888,1.7683462571474788,-0.5407996928020454,4.5431083133361785,0.010599742297024473,1.7552547621169652,-1.675339539705416,-5.1264941391763035,2.002334391950569,-0.5087699771651514,-1.0065124621745585,1.785174251455513,-2.942579460406608,-2.9890108445138357,-2.3498234978296777,6
-2.956879256674541,7.718517855766771,3.6207880893832325,-5.918177070384561,5.436193952013117,-0.6850227771991849,-2.6683857852716084,6.235033036345318,2.3279142629640037,-3.5222397838021915,-4.133878214694009,-1.6053979469939332,-0.18276100046373314,0.561508972479532,-0.7229808310421786,1.292351601623694,1.7575941453864783,-4.122865410036955,2.9827050014788616,0.44412624214888713,1.8119578322710386,-2.058733234076299,-1.5323107666258142,3.9368856675365063,-3.0571081475762862,8
3.896966681296611,-3.3760056964999507,-6.472033469338709,0.7365192418892864,-3.683713949933607,-6.0177857535582655,-3.54623125746637,0.8066180753527036,0.8093145661549747,3.8455248291769584,-9.953575760319229,5.344806464117735,-2.1139850891822194,2.580433192681942,-5.663899660086666,-4.879282006767304,0.08732947831580651,0.43526546246426945,-2.8347210323021517,4.211025217032186,2.7685712611474362,-2.7773574351052916,-10.244156721774406,-2.168398026550217,4.771833322524581,9
-4.550712758888213,-13.649702343140971,-3.5522491638050298,-3.1191640360352957,2.0914009061104526,-8.56967900929921,1.5714085311093193,-2.007598923675614,4.124761912976525,2.733469462043119,-2.780237510360984,2.9084652469163483,1.5141870334014067,4.336466193242419,-2.7101857873445785,0.31877054382402864,-1.2316547854366748,2.155969873131387,-3.989703042228128,-0.19662827254117013,1.1076891989099182,-2.9050237534844,0.3804046555323816,1.7791195323755056,2.9724268764100072,0
